name,mz,rt,W03.01,W30.01,W30.02
M414T472,414.1886199,471.729,1250.127144,347.3501399,1517.65845
M414T698,414.18458,698.151,819.5400024,601.7917223,505.0492308
M414T74,414.2028084,74.2475,3128.124444,1655.2933,1010.01
M414T53,414.22404,52.803,2953.7298,8755.6245,3032.455
M414T976,414.2428373,975.52,649.7382061,358.667425,692.2838462
M414T235,414.2819541,235.0665,854.2820714,14257.16226,1156.902882
M414T73,414.2953915,72.9325,2162.372,9257.377309,6263.398827
M414T58,414.3185318,57.994,22773.04338,30355.87467,13843.872
M414T306,414.3190885,305.685,1205.086263,862.0433095,555.4792175
M414T69,414.3217509,68.8725,13739.10139,27326.69614,14189.81367
M414T55,414.3409684,54.768,17478.24528,34576.69072,15634.65032
M414T303,414.3551066,302.719,2089.9333,3167.230105,1076.326603
M414T273,414.3557779,272.949,6268.645418,875.9805466,1200.786824
M415T573_1,414.7416143,573.384,38801.06924,18205.959,36479.9683
M415T573_2,414.8939582,573.012,840.3359782,91.62719727,1468.125
M415T375,414.8991467,375.4595,775.6754366,503.7746471,1160.244632
M415T60_1,414.9125469,60.1975,8622.923571,15217.63747,7908.7884
M415T642,414.9524428,642.457,1075.667923,764.6834529,2626.390267
M415T831,414.9973803,831.008,1551.546722,655.2343682,1937.457529
M415T533,414.9976063,533.374,2454.681667,1198.594286,2976.67
M415T804,415.0754792,803.649,4184.696783,517.0216998,7581.676667
M415T544,415.0961982,543.5225,2734.7658,800.0749512,3298.07765
M415T71,415.1044687,70.565,1725.105663,940.9679718,949.7142857
M415T686,415.1268558,686.2165,649.8980713,324.3102074,591.7644444
M415T764,415.1411267,763.9575,2131.884667,318.5819676,3828.522727
M415T798,415.141874,797.521,2144.717286,313.3754112,3215.552667
M415T42,415.1495688,41.543,1712.058231,1925.057463,912.3594651
M415T460,415.1922735,460.235,1123.600342,640.3850628,1194.553523
M415T60_2,415.2115567,60.1715,8311669.333,13737192.69,7524035.593
M415T356,415.2209507,356.3055,2532.859449,2151.925533,2642.163077
M415T636,415.2386722,635.678,858.9047568,864.1505699,913.6685714
M415T186,415.2509057,185.562,137274.1911,5991.98045,8937.569691
M415T51,415.2818388,51.498,29770.20265,46643.6685,10221.86538
M415T575,415.278886,574.664,888.6356364,1755.030958,1890.1998
M415T55,415.3191311,54.803,26139.10861,36084.76721,5908.822364
M415T77,415.3163594,76.738,7589.76,28614.85358,8667.676205
M415T69,415.332407,68.751,20037.209,51239.97814,26421.6606
M415T74,415.3496026,74.351,9704.158411,3912.550909,8650.37326
M415T52,415.3542327,52.4295,18714.46212,10469.47962,7579.315353
M415T303,415.3581946,303.031,707.5205383,1584.511444,260.3464762
M415T273,415.3587458,273.16,2261.246654,374.953397,456.3076999
M416T574,415.7387203,573.6805,4228.996048,3402.006435,3833.340292
M416T533,415.992668,533.124,2027.493412,1734.954,3674.752
M416T670,416.0532408,669.801,1949.915,1027.490333,2916.1545
M416T631,416.0529015,630.76,3775.158,1530.748063,3670.867578
M416T805,416.0691231,805.2995,1894.42,337.2053833,2275.7425
M416T562,416.0756992,562.4265,341.8393148,240.3016602,392.4907715
M416T804,416.0783663,803.51,2444.486816,413.9494858,4385.847935
M416T691,416.1217687,690.836,5616.727998,831.8224597,5233.514972
M416T376,416.2012359,375.5085,85010.5819,19091.42863,202687.5137
M416T60,416.2131455,60.1715,1911556.068,3048120.379,1610505.744
M416T656,416.2101109,656.48,9055.0656,6256.244458,9364.242588
M416T164,416.2249352,163.948,35488.64096,82466.60144,36943.86109
M416T80,416.2261556,79.913,131883.0205,7003.060883,113262.2096
M416T75,416.2512331,74.6465,7867.896118,14226.24749,6429.501918
M416T530,416.2611379,530.404,3156.486667,795.2205,3485.295333
M416T43,416.2645329,42.739,6796.5,7515.985136,2293.703636
M416T52_1,416.2835769,51.9715,8528.412667,36738.72475,5126.337
M416T294,416.2885408,293.8455,1723.380108,8196.999471,1706.960467
M416T271,416.2854389,270.829,3666.779226,1740,770.88
M416T73,416.3113861,72.797,5546.73591,8461.48675,2586.48
M416T68,416.3337104,67.843,6333.789,17181.62727,7907.776
M416T348,416.3347893,347.992,769.9653696,284.144152,373.6349206
M416T306,416.3343968,305.727,308.6738892,193.2340622,94.86011505
M416T52_2,416.3605905,52.3115,20048.2128,11807.26275,10998.244
M416T1081,416.3711915,1081.22,3053.142857,3920.295939,3076.702775
M416T1058,416.3713201,1058.33,10200.18809,4522.766309,3095.792827
M416T1009,416.3708678,1008.97,2388.250667,2872.975085,2025.050659
M416T1112,416.3710453,1111.595,4751.253938,5097.501113,4090.881186
M416T1142,416.3713157,1141.72,10648.67922,11498.74376,9244.490269
M417T56_1,416.5278778,56.403,2430.775417,2562.7,1125.6
M417T573,416.7395933,573.2625,18100.59615,8539.492842,16104.1708
M417T56_2,416.7797742,56.441,1199.5104,13928.42409,1505.733333
M417T660,417.0130089,660.207,1202.4625,350.6255951,1318.393929
M417T56_3,417.0295425,56.4,453.6846764,5947.01122,476.772
M417T805,417.0734382,804.835,929.9920879,361.1605922,1087.739743
M417T376,417.2035504,375.5375,17602.34425,4039.827,38993.9481
M417T60,417.2153226,60.1715,297627.33,501200.8132,256260.89
M417T657,417.2117561,656.7275,2410.057875,649.88,1988.891357
M417T635,417.2135556,635.2565,1322.683421,679.1310568,1035.686064
M417T165,417.2285198,164.535,8436.186957,18427.58933,8632.086667
M417T79,417.2294148,79.331,26471.56222,6089.198356,21622.17333
M417T350,417.2377189,349.7715,3027.556176,3120.111465,2569.203794
M417T530,417.2640318,530.386,1086.811478,496.7872314,810.7478333
M417T43,417.2682513,42.7765,1575.26,1900.577273,839.776
M417T293,417.2916666,293.3445,696.9014916,2273.355077,641.2792249
M417T51,417.2965134,51.124,11005.15871,16863.85496,5423.901411
M417T61,417.3348915,60.961,5117.32,8352.9075,4108.825772
M417T70,417.3544944,70.2565,8635.8805,9935.1,3578.88
M417T52,417.3663274,52.309,5658.96275,7365.149094,4209.89625
M418T288,417.5510748,287.629,398.6740112,70.94706032,548.9866667
M418T575,417.7368238,574.664,1964.536799,1580.270857,1793.220759
M418T290_1,417.9176103,289.921,3111.44892,8.37487793,1544.144182
M418T533,417.9893603,532.936,585.144,498.7312317,823.9569231
M418T798,418.0447473,797.6,377.67433,168.6604004,355.3540921
M418T670,418.0504742,669.666,2446.890857,1056.466667,2361.845474
M418T631,418.0500463,630.914,3315.74148,1906.578947,3262.444336
M418T744,418.0885399,744.007,627.924,508.1898528,941.7850588
M418T676,418.1519641,675.847,1546.298182,1328.111015,2785.121625
M418T56,418.173548,55.5965,3510.652892,15586.76734,1152.352667
M418T869,418.2017776,869.159,2256.957895,705.0631398,1403.68125
M418T376,418.2055823,375.534,3125.749824,675.7776111,6845.395
M418T60,418.2179264,60.185,40009.74011,65780.38125,34512.92824
M418T78,418.2350147,78.301,5982.492727,1544.689584,5066.105307
M418T54,418.2414046,53.892,2473.784077,2462.544286,1279.064
M418T73,418.2666094,72.7185,2141.074929,2590.496143,1517.2887
M418T290_2,418.3036088,290.1425,2012.63,4973.172444,978.6918947
M418T51,418.3024679,51.476,2696.4,8186.032556,2064.773667
M418T430,418.3131582,429.619,1123.848424,370.5593109,774.6514286
M418T70,418.357331,70.251,3274.866,3087.632077,1295.3115
M419T287,418.5511584,286.849,611.9203125,96.69818393,768.4430769
M419T573,418.7376211,573.445,3508.05735,1971.293,3261.31485
M419T678,418.930027,677.672,144.1332491,341.5204327,54.26536208
M419T292,419.0303644,292.137,1910.452,726.8882869,1171.105667
M419T279,419.0297033,279.419,2752.999,1895.209643,1635.963886
M419T557,419.0772917,556.898,1752.616659,879.4589172,1708.643784
M419T760,419.0931204,760.147,1843.037,2401.246947,1770.464286
M419T54,419.0961831,54.008,1251.767174,5166.152718,1797.375641
M419T645,419.1457357,645.1815,429.9112173,231.9037663,302.3778076
M419T782,419.1849288,781.5305,1120.697659,522.7844132,1049.7071
M419T375,419.206896,375.294,649.5030548,432.0705414,983.0333333
M419T60,419.2196188,60.192,4775.27556,6876.200334,3378.996194
M419T355,419.2173578,354.5945,1035.97975,462.3819733,1387.9746
M419T42,419.2318929,41.713,6878.200333,9129.245,2898.82725
M419T343,419.2532524,342.615,3042.302824,4660.9,1727.099636
M419T52,419.2477695,52.4295,16867.98876,14048.64313,2237.986125
M419T76,419.2526903,76.03,17701.65324,4644.332692,17536.9209
M419T51,419.3127071,51.462,68812.90994,35266.65733,19604.27328
M419T70,419.3703201,69.501,37672.84125,51562.73292,38771.3335
M420T287,419.5497941,286.734,670.5196364,91.90914917,783.7825
M420T108_1,419.7708036,107.91,1225.822744,10584.92558,1250.563656
M420T78,419.8164461,77.93,368.2137329,1157.908571,1168.235714
M420T536,420.0118213,536.2445,5563.554154,7335.574615,6053.3955
M420T669,420.0479019,669.245,650.7955556,600.907015,736.428
M420T716,420.0969045,715.555,1855.718555,740.24,2109.7
M420T659,420.0965229,659.408,711.9348,519.1974206,3122.364188
M420T794,420.1017312,793.867,2436.870706,618.0345962,4614.957952
M420T826,420.1604099,826.289,1671.349657,420.7485023,3046.983059
M420T818,420.2050796,818.066,1050.261789,455.595157,1134.01
M420T373,420.2098018,372.733,893.4454286,1026.7,1385.45815
M420T844,420.2178936,844.067,1783.574722,418.5105654,1204.308773
M420T42,420.2328353,42.093,2684.526628,2820.300333,946.5954545
M420T72,420.2567277,71.5475,8521.236948,11434.59265,9858.174606
M420T108_2,420.2757264,107.58,3844.354865,9782.099357,3404.267346
M420T77,420.2898464,76.642,2679.336,10120.32429,4757.662517
M420T1331,420.3162615,1331.12,5653.623913,8981.96,1641.45
M420T1299,420.3165832,1298.75,713.6133333,3071.9664,6501.373585
M420T1366,420.3165016,1365.86,4987.013333,2786.070909,3007.8252
M420T1349,420.3165776,1348.83,2452.106667,2074.0875,2029.051183
M420T1259,420.3167061,1259.42,2962.921724,3035.105949,2979.031991
M420T70,420.373161,69.542,10502.87182,13812.22336,11050.02495
M420T54,420.4013654,53.9625,1051.650754,894.1193333,645.1474514
M421T582,420.7502247,582.111,1794.161794,1447.249444,1746.815186
M421T791,420.7892283,790.709,794.304,911.1455556,773.598
M421T643,420.8639597,642.7885,742.8736786,1379.006036,1346.546125
M421T617,420.9487211,617.44,237.3568115,216.137977,257.74823
M421T536,421.0125486,535.9125,868.440639,597.465,619.1
M421T764,421.03588,763.6,524.2779,157.2349365,461.6555339
M421T300,421.1097103,300.436,4805.406824,363.2151152,8327.763333
M421T634,421.1188502,633.99,900.8331299,455.5322021,723.7272217
M421T54_1,421.1486934,53.959,7886.162903,11021.79901,14546.31403
M421T657,421.1648945,656.92,860.517,777.569,951.2028462
M421T629,421.177426,629.0145,715.74525,516.463623,599.362793
M421T52,421.1917015,51.6645,22369.91095,56632.73407,26384.29
M421T43,421.2197794,42.746,8229.795538,9633.849,3530.642308
M421T285,421.2311818,285.322,1391.072624,3844.285714,2048.702371
M421T349,421.2688614,349.296,3698.337824,3399.148124,4509.113729
M421T72,421.2637645,71.858,4447.634851,3679.915154,4237.341356
M421T54_2,421.2857411,53.977,3626.8245,15811.03932,4009.2309
M421T57_1,421.3490492,57.1135,10797.606,30005.43827,10216.3935
M421T70,421.3758927,69.553,745.728,4970.54275,1765.371429
M421T57_2,421.4371429,57.2065,8795.630842,10867.1202,9079.84
M422T536,422.0080974,536.2835,1196.097204,1199.499426,621.1971429
M422T802,422.0332816,802.2925,1236.744,58.21393292,1569.459378
M422T806_1,422.0768876,805.5915,953.5337778,334.4521109,1739.270467
M422T758,422.0764765,758.369,1246.858714,431.4356098,669.5356154
M422T565_1,422.0965883,565.006,2996.130341,521.440918,3612.661818
M422T806_2,422.1026111,805.635,2062.256778,321.4746094,1519.604235
M422T388,422.0992492,388.435,1253.992077,241.5047857,661.1196948
M422T687,422.1029258,686.6825,4294.30132,816.0476978,3023.382278
M422T300,422.1116951,300.447,664.8888889,179.7710381,1148.220938
M422T702,422.1235754,702.317,1469.53125,532.613073,1559.557167
M422T857,422.1239712,856.733,2816.86464,324.2582729,1616.665527
M422T52_1,422.1953905,51.6795,8021.32925,13044.50223,7318.171071
M422T43,422.2230455,42.739,1557.456765,2014.261018,815.8796341
M422T565_2,422.2362852,564.957,977.3341217,762.0654375,746.478
M422T52_2,422.2478892,52.4885,9352.05964,17157.58358,8012.016083
M422T729,422.2490784,728.893,559.683,1790.130151,2515.786405
M422T352,422.2648739,352.195,2544.504289,4423.974116,2883.916318
M422T53,422.2869207,53.152,4593.364663,6324.324053,3024.727829
M422T70,422.3001326,70.117,5572.777167,8688.694,4556.185333
M422T362,422.300231,362.0445,3689.974369,1796.016923,1180.663538
M422T306,422.3235961,305.9585,3267.790706,1523.05525,626.071903
M422T274,422.3222361,274.244,3469.040778,729.0840785,890.9477365
M422T56,422.3491931,55.6115,5163.0316,14089.08994,2999.396882
M422T55,422.380151,54.813,6980.2385,18371.26614,6962.267156
M422T57,422.4402751,57.204,9871.970707,4027.235625,3831.302857
M423T78,422.5905887,77.583,1688.117143,17867.70833,693.42
M423T643,422.8828526,642.8645,11443.28556,10393.01713,16050.77589
M423T826,423.0453259,826.366,18576.44894,1169.495421,29739.81214
M423T722,423.0629519,722.277,1436.022237,2032.922769,1850.575762
M423T849,423.0862748,848.8865,5220.88065,358.9543076,5165.093895
M423T327,423.1789002,326.865,1432.627647,670.4066667,1503.021333
M423T52_1,423.1945075,51.653,2072.056091,12590.2797,6418.33772
M423T542,423.218587,541.744,7340.15985,949.9958882,2026.972643
M423T52_2,423.2425023,52.477,3124.42,11446.66129,4841.487
M423T54,423.2817067,54.023,1878.89902,4924.9146,2694.869919
M423T69,423.3035146,69.491,7173.270982,4506.498857,1480.388643
M423T62,423.3287235,62.3205,11667.24,35679.58667,17642.88225
M423T51,423.3453734,50.842,4757.81427,2992.189091,2465.546082
M423T55,423.3847208,54.794,1797.1506,4746.379,2669.544
M423T57,423.4436911,57.208,2509.468729,5746.86408,436.552
M424T643,423.8849807,643.124,697.14025,470.0127157,1188.606111
M424T883,424.0352522,882.675,1393.375571,246.675,2205.953195
M424T827,424.047523,826.768,3640.495655,530.6653832,6103.862556
M424T564,424.0984949,564.238,2102.519676,3891.118,983.5520625
M424T707,424.1189259,706.734,1538.5896,362.946048,1192.442235
M424T860,424.1353229,859.934,2514.767105,272.3124685,1428.828652
M424T542,424.2217739,541.7935,1562.440611,442.3418354,876.5769958
M424T363,424.2435029,362.8685,4014.78712,9833.216333,5990.224455
M424T52,424.2470263,52.403,1804.135941,10476.6757,1477.88325
M424T70,424.3021947,69.528,22615.29415,13988.84069,24230.37419
M424T62,424.3308906,62.319,5176.728516,11456.99692,3705.156
M424T303,424.3403073,303.479,23591.57106,7561.51375,1473.635625
M424T276,424.339926,275.94,41629.63561,897.4264323,1592.599472
M424T1372,424.360279,1372.28,2109.765625,1965.188462,1583.32
M424T1353,424.3601174,1353.365,2193.975,615.185,2468.601
M424T18,424.3609625,17.832,3401.459333,2970.72313,7580.996235
M424T1307,424.3596822,1307.41,3707.979677,6378.597818,2997.528696
M424T58,424.3603991,58.011,93473.17733,139186.4195,68521.73594
M425T45_1,424.7480943,45.264,4213.4625,45222.28375,4712.68875
M425T642,424.8620168,642.4425,18180.78316,13947.12505,24822.98
M425T362,424.9258308,361.977,1244.864662,939,1143.65
M425T301,425.0222628,300.936,527.0258333,342.7372676,34.76084682
M425T70_1,425.0554007,70.083,13256.81011,1942.453255,13054.3056
M425T455,425.1134138,455.381,696.8446,972.62285,2583.286974
M425T718,425.1120796,717.652,3414.587274,1028.44224,1965.021429
M425T860,425.176062,860.1225,2540.142532,1420.37499,7205.459864
M425T307,425.1860402,306.517,3846.57487,1466.891333,4709.639053
M425T45_2,425.1908573,45.01,2033.317692,1285.868605,984.704
M425T543,425.2231273,542.732,614.1229167,681.163503,962.778
M425T45_3,425.2489285,45.053,2170.8,21424.1625,2215.823077
M425T73,425.2623556,72.661,23032.25634,2085.174,832.1905
M425T356,425.2995797,355.746,5912.053217,6183.089733,7568.826529
M425T70_2,425.3031003,69.8795,27182.71372,108539.9432,21980.27414
M425T276,425.3435558,275.801,10397.08429,770.358236,1036.529541
M425T303,425.3431874,303.479,7305.051789,1761.076364,384.3010523
M425T58,425.3629349,58.012,24889.48282,46487.75988,17188.50124
M426T45,425.749536,45.275,718.1142857,7718.75375,800.04
M426T52_1,425.772798,52.352,10935.66858,44986.63171,10799.43075
M426T79_1,425.8067959,78.961,2474.084618,4631.9526,2703.542
M426T643,425.8609044,643.128,1778.4235,5399.949636,2689.617421
M426T68,425.9778146,67.964,1762.210938,2131.607143,1287.015523
M426T50,426.0232622,50.373,479.7439896,3022.56723,136.0204147
M426T471,426.0281017,471.2145,738.5173899,469.3552734,684.9220922
M426T802,426.0455318,802.4155,93155.82765,6972.647167,171632.2394
M426T70,426.0569701,69.983,2833.365765,576.5585632,2588.51775
M426T545,426.0758126,544.955,808.4463636,475.160127,916.1029231
M426T718,426.110342,717.658,7222.775,997.0828108,3423.98
M426T670,426.1871205,669.8535,1035.476148,679.7438388,967.2563333
M426T345,426.1863194,345.305,8727.164778,6069.954188,4686.276375
M426T343,426.2583962,343.186,13692.46869,23335.45231,22037.10248
M426T75,426.2565874,74.512,748.47,3914.911111,1681.0725
M426T363,426.2595138,362.904,154031.8731,179834.0198,222300.052
M426T52_2,426.2745866,52.477,5338.300154,21869.04713,2197.304625
M426T355,426.3015335,355.455,46794.62053,1466.226667,722.16
M426T63,426.305821,63.0375,3904.928333,31754.72947,24603.76093
M426T69,426.3350716,69.4545,25322.74219,39671.09,12134.34921
M426T270,426.3556219,270.107,145540.4093,614.7617387,14422.03327
M426T301,426.3555376,300.54,63341.71458,46275.22833,6611.1994
M426T57,426.3653992,57.224,5853.743076,25639.69828,3952.6395
M426T79_2,426.391234,79.223,2284.848753,3094.468615,1592.175692
M427T48_1,426.6667593,48.194,1829.6,12836.04,544.2958115
M427T52_1,426.7733414,52.309,1513.354334,6427.616449,1261.635111
M427T77,426.8207839,77.291,2245.565455,6948.73625,3193.26625
M427T48_2,426.8667485,47.993,1852,16751.565,523.15811
M427T1187,426.8808673,1186.73,1121.426758,1227.851938,898.8574219
M427T806,426.9497626,806,1247.737615,578.7641805,906.0789474
M427T618,426.9566551,617.7235,281.835751,151.3383993,372.0850615
M427T508,426.9792227,507.564,850.6769172,327.2772859,615.6024543
M427T803_1,426.9875789,803.25,2363.044526,390.9144076,2725.92681
M427T803_2,427.0469386,802.718,19593.88039,1019.790405,34393.04442
M427T70,427.0528247,69.773,1500.165,437.1646205,1514.108889
M427T564,427.1001994,563.529,304.9666513,337.5336507,443.633559
M427T391,427.1060062,391.0975,5232.329579,480.0195465,5201.010152
M427T908,427.1030473,908.0665,576982.3567,4155.340663,725755.0456
M427T765,427.1364667,764.743,9038.078907,701.2480137,9498.865728
M427T679,427.1547459,678.8025,2661.578786,1514.544206,3749.835696
M427T521,427.1738294,520.695,362.3129217,204.502653,671.5282222
M427T350,427.1905412,350.034,1569.344118,1532.629333,1991.155939
M427T687,427.1971341,687.072,1390.69537,1503.842928,1859.519775
M427T41,427.2077145,40.968,1797.428,2051.483778,1189.390117
M427T52_2,427.2478,52.309,26509.30873,93481.00365,29006.573
M427T363,427.2620759,362.8095,34638.73156,33759.28467,48385.91054
M427T49,427.2647568,49.088,3069.414902,20673.19066,1467.310565
